t0,chain,token,entry_spread_pct,lo_dex,hi_dex,min_tvl,whale,n_samples,n_pos_after_entry,best_net_pct,actionable
2026-06-21T06:34:10.719803+00:00,base,WETH,0.4823,uniswap,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,387587,1,17,0,-0.5566,0
2026-06-21T06:35:48.280305+00:00,base,CBBTC,0.5016,uniswap,aerodrome,709383,1,17,0,-0.048,0
2026-06-21T06:37:25.715322+00:00,sui,USDC,0.366,turbos-finance,cetus,641878,0,17,0,-0.7503,0
2026-06-21T07:09:19.749027+00:00,solana,TRIPLET,0.4643,pumpswap,meteora,302013,1,3,0,-1.5505,0
2026-06-21T06:57:01.072998+00:00,solana,TRUMP,0.5587,meteora,raydium,880649,0,14,0,-0.3961,0
2026-06-21T07:18:52.265345+00:00,solana,TRIPLET,0.6936,pumpswap,meteora,301395,1,4,0,-1.5808,0
2026-06-21T06:57:01.072998+00:00,base,AERO,1.0911,aerodrome,aerodrome,867244,1,18,2,0.0784,1
2026-06-21T07:30:50.673756+00:00,sui,SUI,0.4389,momentum,steamm,355587,0,2,0,-0.6837,0
2026-06-21T07:05:58.099973+00:00,solana,FO,0.8471,meteora,meteora,2501286,0,18,2,0.2721,1
2026-06-21T07:09:19.749027+00:00,solana,SOL,0.8937,meteora,orca,650407,1,17,6,0.5914,1
2026-06-21T07:10:58.904394+00:00,base,CBBTC,0.6183,uniswap,aerodrome,710316,1,17,0,-0.291,0
2026-06-21T07:23:41.993934+00:00,base,VIRTUAL,0.7605,aerodrome,aerodrome,494626,1,17,0,-0.3691,0
2026-06-21T07:32:33.340557+00:00,base,AERO,0.5188,aerodrome,aerodrome,600030,1,17,0,-0.0277,0
2026-06-21T07:34:15.415047+00:00,solana,MET,0.7747,meteora,meteora,661957,1,18,0,-0.0246,0
2026-06-21T07:41:03.667560+00:00,solana,SOL,0.5198,meteora,raydium,568710,1,18,0,-0.26,0
2026-06-21T07:45:38.045116+00:00,base,CBBTC,0.4809,uniswap,aerodrome,709396,1,17,0,-0.3017,0
2026-06-21T07:55:35.797938+00:00,sui,SUI,0.3666,momentum,steamm,356219,0,15,0,-1.1045,0
2026-06-21T07:53:56.367337+00:00,base,CBETH,0.3341,hydrex,alien-base,255909,0,18,0,-1.5707,0
2026-06-21T07:55:35.797938+00:00,base,VIRTUAL,0.4956,aerodrome,aerodrome,494696,1,18,0,-0.2651,0
2026-06-21T07:55:35.797938+00:00,base,WETH,0.3023,pancakeswap,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,387601,0,18,0,-0.2696,0
2026-06-21T07:57:15.329662+00:00,solana,UMBRA,0.4537,meteora,metadao,493304,0,18,0,-0.6401,0
2026-06-21T08:07:25.788279+00:00,solana,MET,1.0143,meteora,meteora,263043,1,13,2,0.0044,1
2026-06-21T08:05:49.290719+00:00,base,AERO,0.9143,aerodrome,uniswap,362513,1,14,0,-0.4058,0
2026-06-21T08:12:15.611223+00:00,sui,CETUS,0.4369,cetus,cetus,445063,0,13,0,-0.7463,0
2026-06-21T08:41:57.546607+00:00,solana,USDG,0.7001,orca,orca,3429923,0,3,0,-0.5243,0
2026-06-21T08:15:38.209755+00:00,solana,SOL,2.0876,meteora,raydium,571989,1,14,7,2.7056,1
2026-06-21T08:17:17.415861+00:00,base,CBBTC,0.7938,aerodrome,aerodrome,709594,1,14,0,-0.1321,0
2026-06-21T08:38:49.021669+00:00,base,VIRTUAL,0.9338,uniswap,aerodrome,890294,1,14,0,-0.017,0
2026-06-21T08:38:49.021669+00:00,base,CBETH,0.7272,aerodrome,alien-base,255909,0,14,0,-1.3374,0
2026-06-21T08:38:49.021669+00:00,base,WETH,0.6236,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,uniswap,387573,1,14,0,-0.91,0
2026-06-21T08:40:22.864410+00:00,solana,MET,0.8701,meteora,meteora,265691,1,14,1,0.2181,0
2026-06-21T08:48:15.853136+00:00,solana,SOL,3.9167,raydium,meteora,562922,1,13,10,2.2474,1
2026-06-21T08:49:50.285695+00:00,base,CBBTC,0.8288,aerodrome,aerodrome,707067,1,13,0,-0.7181,0
2026-06-21T09:22:18.026766+00:00,solana,TRUMP,0.5587,meteora,meteora,3838150,0,7,0,-0.0461,0
2026-06-21T09:05:22.389520+00:00,base,AERO,0.4119,aerodrome,uniswap,359683,1,18,2,0.1729,1
2026-06-21T09:27:16.734494+00:00,solana,FARTCOIN ,0.5627,raydium,orca,448611,0,6,0,-0.2786,0
2026-06-21T09:13:42.017312+00:00,solana,MET,2.029,meteora,meteora,266080,1,18,0,-0.0045,0
2026-06-21T09:17:19.964743+00:00,base,WETH,0.3588,quickswap,uniswap,393079,1,18,0,-0.6452,0
2026-06-21T09:42:27.422008+00:00,solana,USDC,2.6159,meteora,orca,1041330,1,5,3,1.7312,1
2026-06-21T09:20:38.478460+00:00,solana,SOL,0.5481,raydium,raydium,568318,1,18,3,0.0815,1
2026-06-21T09:22:18.026766+00:00,base,CBBTC,0.5173,quickswap,aerodrome,272735,1,18,0,-0.9694,0
2026-06-21T09:30:50.482172+00:00,solana,ZERO,7.765,pumpswap,meteora,347057,1,17,14,6.2538,1
2026-06-21T09:30:50.482172+00:00,solana,JUP,0.5505,meteora,meteora,595561,1,17,0,-0.4632,0
2026-06-21T09:32:30.355155+00:00,solana,PENGU,0.4582,orca,meteora,2327275,0,17,15,0.3224,1
2026-06-21T09:39:07.909499+00:00,solana,BONK,0.3487,meteora,meteora,311275,0,18,0,-1.2805,0
2026-06-21T09:40:47.872757+00:00,base,VIRTUAL,0.5287,aerodrome,aerodrome,496126,1,18,0,-0.4371,0
2026-06-21T09:47:12.694054+00:00,solana,MET,1.0303,meteora,meteora,830967,1,17,0,-0.0135,0
2026-06-21T09:50:23.875169+00:00,solana,GIGA,1.3074,raydium,meteora,268219,1,17,0,-0.8733,0
2026-06-21T09:53:34.675532+00:00,solana,SOL,0.7858,raydium,meteora,659385,1,17,2,0.2516,1
2026-06-21T09:53:34.675532+00:00,solana,JITOSOL,0.5381,meteora,orca,2008979,0,17,2,0.0254,1
2026-06-21T09:56:45.796013+00:00,base,CBBTC,0.5039,aerodrome,pancakeswap,704325,1,17,0,-0.2332,0
2026-06-21T10:18:58.074049+00:00,solana,TRUMP,0.5495,meteora,meteora,3887578,0,7,0,-0.0539,0
2026-06-21T10:02:36.597191+00:00,solana,ZERO,2.6265,pumpswap,meteora,338194,1,18,13,3.3376,1
2026-06-21T10:02:36.597191+00:00,base,AERO,0.746,aerodrome,aerodrome,2534520,1,18,4,0.0943,1
2026-06-21T10:07:22.663146+00:00,solana,JUP,0.6739,meteora,meteora,412382,1,17,0,-0.3094,0
2026-06-21T10:15:40.324001+00:00,base,WETH,0.3581,uniswap,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,387586,1,18,0,-1.1521,0
2026-06-21T10:20:37.131299+00:00,base,WEETH,0.424,aerodrome,aerodrome,362504,0,18,0,-1.181,0
2026-06-21T10:25:33.418866+00:00,solana,POPCAT,0.6821,raydium,raydium,591991,0,16,0,-0.4733,0
2026-06-21T10:25:33.418866+00:00,solana,PENGU,1.4332,pumpswap,meteora,1113861,0,18,17,0.5736,1
2026-06-21T10:25:33.418866+00:00,solana,JITOSOL,1.0466,meteora,orca,2008979,0,18,16,0.3221,1
2026-06-21T10:25:33.418866+00:00,solana,SOL,0.6767,meteora,raydium,572238,1,18,8,1.1477,1
2026-06-21T10:34:09.002183+00:00,solana,USDG,13.8293,orca,orca,3458664,1,17,10,1.9762,1
2026-06-21T10:34:09.002183+00:00,base,CBBTC,0.746,aerodrome,pancakeswap,704004,1,17,0,-0.3067,0
2026-06-21T10:42:19.248906+00:00,solana,MET,1.5237,meteora,meteora,308140,1,18,0,-0.2479,0
2026-06-21T10:47:13.556782+00:00,solana,JUP,1.1602,meteora,meteora,412752,1,18,4,0.3723,1
2026-06-21T10:50:27.053043+00:00,solana,ZERO,1.8421,pumpswap,meteora,338570,1,18,14,3.1205,1
2026-06-21T10:50:27.053043+00:00,solana,FO,0.5657,meteora,meteora,2434752,0,18,11,0.2957,1
2026-06-21T10:53:39.861451+00:00,solana,GIGA,1.3832,raydium,meteora,268219,0,18,0,-0.4188,0
2026-06-21T10:56:52.454750+00:00,base,CBETH,0.6186,aerodrome,alien-base,255909,0,18,0,-1.1656,0
2026-06-21T11:00:58.233631+00:00,solana,SOL,0.5964,orca,raydium,571569,1,20,2,0.5546,1
2026-06-21T11:00:58.233631+00:00,base,VIRTUAL,0.4461,aerodrome,uniswap,901551,1,20,0,-0.3196,0
2026-06-21T11:00:58.233631+00:00,base,AERO,0.4088,aerodrome,uniswap,875951,1,20,0,-0.0267,0
2026-06-21T11:05:44.473102+00:00,base,CBBTC,0.6014,aerodrome,pancakeswap,705397,1,20,0,-0.2548,0
2026-06-21T11:07:19.918341+00:00,base,WETH,0.3124,quickswap,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,387590,1,20,0,-0.3841,0
2026-06-21T11:20:24.260972+00:00,solana,BONK,0.9613,meteora,meteora,309477,0,15,0,-0.8317,0
2026-06-21T11:20:24.260972+00:00,solana,JUP,0.4968,meteora,meteora,412377,1,15,0,-0.4718,0
2026-06-21T11:20:24.260972+00:00,base,ETH,1.6259,uniswap,uniswap,356061,1,15,14,0.001,1
2026-06-21T11:26:45.830414+00:00,solana,ZERO,1.0803,pumpswap,meteora,299914,1,15,7,8.6241,1
2026-06-21T11:33:43.359253+00:00,solana,SOL,0.5054,orca,raydium,2469658,1,13,3,0.3659,1
2026-06-21T11:49:56.948721+00:00,solana,POPCAT,1.1554,raydium,raydium,595994,0,11,0,-0.2869,0
2026-06-21T11:59:20.312808+00:00,solana,JUP,0.4515,meteora,meteora,412377,1,5,0,-0.4849,0
2026-06-21T12:00:54.002080+00:00,solana,ZERO,7.2371,pumpswap,meteora,300705,1,4,2,6.8784,1
2026-06-21T11:49:56.948721+00:00,sui,CETUS,0.4953,cetus,cetus,443491,0,12,0,-0.7447,0
2026-06-21T12:17:19.623808+00:00,solana,TRUMP,0.5319,meteora,meteora,3979257,1,3,0,-0.4082,0
2026-06-21T11:49:56.948721+00:00,base,WETH,0.5394,uniswap,uniswap,723306,1,12,0,-0.1736,0
2026-06-21T11:51:30.160607+00:00,solana,MET,0.9487,meteora,meteora,311638,1,12,4,0.441,1
2026-06-21T11:51:30.160607+00:00,solana,JITOSOL,0.9413,orca,meteora,345017,1,12,1,0.1812,0
2026-06-21T11:59:20.312808+00:00,solana,USDG,0.45,orca,orca,3440163,0,7,0,-0.4171,0
2026-06-21T11:51:30.160607+00:00,base,CBBTC,0.3001,aerodrome,pancakeswap,4232456,1,12,0,-0.3251,0
2026-06-21T12:22:17.069586+00:00,solana,TRUMP,0.5208,meteora,raydium,912150,1,2,0,-0.5995,0
2026-06-21T11:56:12.748505+00:00,base,AERO,0.7027,aerodrome,aerodrome,886200,1,12,0,-0.0075,0
2026-06-21T12:15:40.007922+00:00,base,BNKR,0.9574,aerodrome,uniswap,261476,0,14,0,-1.0449,0
2026-06-21T12:25:36.544937+00:00,solana,TRUMP,0.5208,meteora,meteora,4055598,1,10,1,0.2628,0
2026-06-21T12:45:37.328731+00:00,solana,TRUMP,0.5181,meteora,meteora,3851943,1,2,0,-0.6041,0
2026-06-21T12:17:19.623808+00:00,solana,SOL,1.7558,raydium,raydium,571465,1,18,6,0.8723,1
2026-06-21T12:18:58.442090+00:00,solana,UMBRA,0.5127,metadao,meteora,494642,0,18,0,-0.8162,0
2026-06-21T12:30:50.216693+00:00,solana,JITOSOL,0.3412,orca,meteora,344325,1,13,0,-0.4236,0
2026-06-21T12:20:37.543689+00:00,base,CBETH,1.1461,aerodrome,alien-base,255909,1,18,0,-0.8696,0
2026-06-21T12:22:17.069586+00:00,base,WETH,0.9027,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,uniswap,387551,1,18,0,-0.5908,0
2026-06-21T12:23:56.731269+00:00,solana,MET,0.4983,meteora,meteora,697272,1,18,1,0.4367,0
2026-06-21T12:23:56.731269+00:00,base,CBBTC,0.7602,aerodrome,aerodrome,706984,1,18,0,-0.1881,0
2026-06-21T13:01:00.051824+00:00,solana,MET,0.3998,meteora,meteora,308035,1,3,0,-1.3422,0
2026-06-21T13:04:13.418800+00:00,solana,TRUMP,0.5263,meteora,meteora,4018191,1,3,0,-0.0737,0
2026-06-21T12:37:08.597610+00:00,base,WEETH,0.5253,aerodrome,aerodrome,359088,1,17,0,-1.0901,0
2026-06-21T12:38:43.063352+00:00,base,VIRTUAL,0.8001,uniswap,aerodrome,892428,0,17,0,-0.1161,0
2026-06-21T12:55:11.843013+00:00,solana,SOL,0.3139,raydium,raydium,1376490,1,17,8,1.3232,1
2026-06-21T12:55:11.843013+00:00,base,WETH,0.8169,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,uniswap,387555,1,17,0,-0.4204,0
2026-06-21T12:56:47.391639+00:00,base,CBBTC,0.7737,uniswap,aerodrome,707308,1,17,0,-0.3271,0
2026-06-21T13:04:13.418800+00:00,solana,JUP,1.498,meteora,meteora,412178,0,15,5,0.6171,1
2026-06-21T13:01:00.051824+00:00,base,AERO,0.6475,aerodrome,aerodrome,671000,1,17,11,0.3263,1
2026-06-21T13:40:56.822614+00:00,solana,USDC,0.9223,meteora,orca,1041808,0,8,6,0.0378,1
2026-06-21T14:02:40.020640+00:00,solana,FARTCOIN ,0.3953,orca,raydium,451331,1,5,0,-0.5709,0
2026-06-21T13:39:19.187413+00:00,solana,SOL,0.7945,meteora,raydium,651423,1,14,1,0.0361,0
2026-06-21T13:39:19.187413+00:00,solana,TRIPLET,0.7825,pumpswap,meteora,313627,1,14,0,-0.8209,0
2026-06-21T13:39:19.187413+00:00,base,WETH,0.6166,quickswap,uniswap,392431,1,14,0,-0.4537,0
2026-06-21T13:39:19.187413+00:00,base,CBBTC,0.5379,aerodrome,aerodrome,706367,1,14,0,-0.2088,0
2026-06-21T13:40:56.822614+00:00,base,AERO,0.8121,aerodrome,aerodrome,565240,1,13,0,-0.048,0
2026-06-21T13:42:36.029876+00:00,solana,JUP,1.7249,meteora,meteora,412178,1,13,5,0.254,1
2026-06-21T14:09:18.644441+00:00,solana,USDG,2.2773,orca,orca,3450468,1,3,0,-0.5495,0
2026-06-21T13:44:15.507144+00:00,base,FBOMB,0.5691,aerodrome,aerodrome,1124690,1,13,0,-0.288,0
2026-06-21T14:14:18.984295+00:00,solana,BUTTCOIN,0.3354,pumpswap,meteora,269420,1,6,0,-1.0206,0
2026-06-21T14:17:21.338803+00:00,solana,FO,0.5603,meteora,meteora,2494024,0,6,0,-0.1005,0
2026-06-21T14:26:01.632509+00:00,solana,TRIPLET,1.5934,pumpswap,meteora,328390,0,4,0,-0.9319,0
2026-06-21T14:02:40.020640+00:00,base,CBETH,0.8003,pancakeswap,alien-base,255909,1,19,0,-1.1408,0
2026-06-21T14:30:47.840146+00:00,solana,TRUMP,1.0638,meteora,meteora,3987073,0,5,3,0.463,1
2026-06-21T14:05:59.082687+00:00,base,VIRTUAL,0.3317,uniswap,aerodrome,489609,1,19,0,-0.4523,0
2026-06-21T14:12:38.809785+00:00,solana,SOL,0.3938,meteora,raydium,570516,1,19,5,0.7117,1
2026-06-21T14:14:18.984295+00:00,solana,JUP,0.9342,meteora,meteora,412584,1,18,2,0.5727,1
2026-06-21T14:14:18.984295+00:00,base,CBBTC,0.3257,aerodrome,aerodrome,705765,1,18,0,-0.149,0
2026-06-21T14:19:05.331994+00:00,base,WETH,0.6552,quickswap,uniswap,392511,1,18,0,-0.4257,0
2026-06-21T14:20:49.336577+00:00,solana,PUMP,0.4639,pumpswap,raydium,288754,1,18,0,-0.1093,0
2026-06-21T14:20:49.336577+00:00,base,AERO,1.1704,aerodrome,uniswap,364619,1,18,0,-0.4463,0
2026-06-21T14:20:49.336577+00:00,base,VVV,0.7509,uniswap,aerodrome,544685,1,18,0,-0.3965,0
2026-06-21T14:50:26.506663+00:00,base,EURC,0.8772,aerodrome,aerodrome,255993,0,2,0,-1.0613,0
2026-06-21T14:32:23.934396+00:00,sui,CETUS,0.4913,cetus,cetus,444214,0,17,0,-0.8557,0
2026-06-21T15:04:04.321041+00:00,solana,TRIPLET,0.3633,meteora,pumpswap,328565,1,3,0,-1.2162,0
2026-06-21T15:02:30.285485+00:00,solana,PENGU,0.5875,orca,meteora,2343003,0,6,0,-0.5681,0
2026-06-21T14:47:13.116209+00:00,solana,SOL,1.9178,raydium,meteora,566898,1,17,1,0.1519,0
2026-06-21T14:47:13.116209+00:00,solana,JUP,1.8116,meteora,meteora,412584,1,17,12,0.8979,1
2026-06-21T14:50:26.506663+00:00,base,CBBTC,0.3941,quickswap,uniswap,272892,1,17,0,-0.1396,0
2026-06-21T14:52:03.090464+00:00,base,WETH,0.5897,uniswap,uniswap,723295,1,17,0,-0.4649,0
2026-06-21T14:53:39.991005+00:00,base,AERO,1.0609,aerodrome,uniswap,363711,1,17,4,0.1213,1
2026-06-21T14:53:39.991005+00:00,base,VVV,0.7251,uniswap,aerodrome,557720,1,17,0,-0.3621,0
2026-06-21T14:56:53.182710+00:00,solana,PUMP,0.3327,orca,pumpswap,486931,1,17,0,-0.2418,0
2026-06-21T15:02:30.285485+00:00,sui,USDC,0.4163,turbos-finance,cetus,506459,0,16,0,-0.9047,0
2026-06-21T15:07:12.583527+00:00,sui,CETUS,0.8772,cetus,cetus,443198,0,13,0,-1.1269,0
2026-06-21T15:04:04.321041+00:00,base,CBETH,0.7942,alien-base,alien-base,255909,1,15,0,-1.0824,0
2026-06-21T15:04:04.321041+00:00,base,VIRTUAL,0.4637,aerodrome,aerodrome,493075,1,15,0,-0.4018,0
2026-06-21T15:11:55.240158+00:00,base,FBOMB,0.8972,aerodrome,aerodrome,1123089,0,12,8,0.0396,1
2026-06-21T15:15:41.274621+00:00,solana,TRIPLET,0.7655,pumpswap,meteora,328434,1,13,1,126.4252,0
2026-06-21T15:18:57.379642+00:00,solana,JUP,1.444,meteora,meteora,412584,1,13,2,0.0657,1
2026-06-21T15:18:57.379642+00:00,solana,SOL,0.9086,orca,meteora,659002,1,13,2,0.7254,1
2026-06-21T15:22:14.015511+00:00,base,CBBTC,0.4378,aerodrome,aerodrome,704374,1,13,0,-0.6149,0
2026-06-21T15:40:03.529983+00:00,solana,FO,0.3413,meteora,meteora,2496957,0,14,0,-0.2339,0
2026-06-21T16:03:23.442556+00:00,solana,MET,0.7291,meteora,meteora,741010,1,6,1,0.0954,0
2026-06-21T15:41:39.465879+00:00,base,VVV,0.7802,uniswap,aerodrome,562620,1,14,0,-0.4322,0
2026-06-21T15:41:39.465879+00:00,base,WETH,0.3623,uniswap,uniswap,723295,1,14,0,-0.6923,0
2026-06-21T15:43:15.239013+00:00,base,VIRTUAL,0.3643,aerodrome,aerodrome,493243,1,14,0,-0.6608,0
2026-06-21T16:08:15.348321+00:00,solana,BUTTCOIN,0.3478,meteora,pumpswap,269796,1,6,0,-1.1715,0
2026-06-21T16:06:36.687890+00:00,solana,FARTCOIN ,0.3903,orca,raydium,458312,1,8,0,-0.5706,0
2026-06-21T15:48:02.924055+00:00,solana,TRIPLET,17.7222,pumpswap,meteora,355884,1,14,4,16.4829,1
2026-06-21T15:51:14.765788+00:00,solana,SOL,0.6357,raydium,meteora,659002,1,14,2,0.662,1
2026-06-21T15:51:14.765788+00:00,solana,JUP,0.6355,meteora,orca,301557,1,14,4,0.3448,1
2026-06-21T16:04:58.556169+00:00,base,CBBTC,0.4172,uniswap,uniswap,456746,1,19,0,-0.2805,0
2026-06-21T16:06:36.687890+00:00,base,AERO,0.4067,aerodrome,aerodrome,602210,1,19,0,-0.0472,0
2026-06-21T16:11:31.851722+00:00,solana,PENGU,0.5987,meteora,orca,2360513,0,19,0,-0.0712,0
2026-06-21T16:14:48.694980+00:00,base,WETH,0.5315,uniswap,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,387578,1,18,0,-0.4976,0
2026-06-21T16:15:37.576734+00:00,base,VIRTUAL,0.4157,aerodrome,aerodrome,489595,1,17,0,-0.3057,0
2026-06-21T16:22:36.151226+00:00,solana,TRIPLET,0.9872,meteora,pumpswap,330557,1,18,4,2.0138,1
2026-06-21T16:24:21.076475+00:00,solana,SOL,0.61,orca,pumpswap,2479088,1,18,4,0.2254,1
2026-06-21T16:56:51.417299+00:00,solana,TRIPLET,1.6734,pumpswap,meteora,336567,1,5,1,0.2728,0
2026-06-21T16:34:12.631137+00:00,base,ETH,0.9528,uniswap,uniswap,273858,0,19,0,-0.5038,0
2026-06-21T16:34:12.631137+00:00,base,VVV,0.7767,uniswap,aerodrome,283970,1,19,0,-0.0406,0
2026-06-21T16:34:12.631137+00:00,base,CBETH,0.3114,pancakeswap,alien-base,254885,0,19,0,-1.5745,0
2026-06-21T16:35:52.952786+00:00,solana,JUP,1.044,meteora,orca,301581,1,19,7,0.254,1
2026-06-21T16:37:33.412581+00:00,base,CBBTC,0.7695,quickswap,aerodrome,272939,1,19,0,-0.2671,0
2026-06-21T16:50:27.709331+00:00,solana,JITOSOL,0.3302,meteora,orca,2443963,1,14,3,0.0479,1
2026-06-21T16:47:14.004943+00:00,base,VIRTUAL,0.7518,uniswap,aerodrome,417032,1,16,0,-0.2612,0
2026-06-21T16:47:14.004943+00:00,base,WETH,0.5394,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,uniswap,387578,1,16,0,-0.7173,0
2026-06-21T17:00:32.598166+00:00,solana,SOL,0.5389,meteora,pumpswap,2504118,1,14,1,0.0185,0
2026-06-21T17:00:32.598166+00:00,base,AERO,0.8174,aerodrome,uniswap,363523,1,14,0,-0.7282,0
2026-06-21T17:08:33.436613+00:00,solana,JUP,0.3124,orca,meteora,303955,1,11,0,-0.3909,0
2026-06-21T17:06:57.409517+00:00,base,VVV,0.3881,uniswap,uniswap,509449,1,12,0,-0.5745,0
2026-06-21T17:10:09.502375+00:00,base,CBBTC,0.4012,aerodrome,aerodrome,543026,1,10,0,-0.4727,0
2026-06-21T17:24:53.929809+00:00,solana,TRIPLET,0.4635,meteora,pumpswap,338623,1,10,0,-0.7333,0
2026-06-21T17:23:17.118907+00:00,base,VIRTUAL,0.4664,aerodrome,aerodrome,469913,1,13,4,0.1006,1
2026-06-21T17:24:53.929809+00:00,base,WETH,0.3964,aerodrome,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,266544,1,13,0,-0.6637,0
2026-06-21T17:52:14.062749+00:00,solana,USELESS,0.7905,meteora,raydium,318365,0,5,0,-0.6946,0
2026-06-21T17:32:57.728555+00:00,solana,BUTTCOIN,0.9351,pumpswap,meteora,275262,0,12,5,0.6633,1
2026-06-21T17:32:57.728555+00:00,solana,SOL,0.5517,orca,raydium,10312602,1,12,1,0.0288,0
2026-06-21T18:04:29.197953+00:00,solana,FARTCOIN ,0.3975,raydium,orca,451958,1,7,0,-0.3758,0
2026-06-21T17:47:17.877015+00:00,solana,JUP,0.6267,meteora,meteora,412586,1,17,0,-0.99,0
2026-06-21T17:47:17.877015+00:00,base,CBBTC,0.7954,quickswap,aerodrome,262328,1,17,1,0.045,0
2026-06-21T18:02:47.024670+00:00,base,ZEN,0.4338,aerodrome,aerodrome,1362365,0,13,0,-0.3613,0
2026-06-21T18:02:47.024670+00:00,base,FBOMB,0.4082,aerodrome,aerodrome,1122598,0,13,0,-0.4497,0
2026-06-21T18:07:54.519841+00:00,base,MAMO,1.1254,aerodrome,aerodrome,356316,0,10,0,-0.4987,0
2026-06-21T17:55:33.477955+00:00,solana,TRIPLET,44.4648,pumpswap,meteora,334178,1,17,1,0.177,0
2026-06-21T18:06:11.906018+00:00,solana,SOL,0.6507,meteora,pumpswap,2497961,1,14,1,0.4024,0
2026-06-21T18:01:04.560605+00:00,base,ETH,0.9054,uniswap,uniswap,273960,0,17,0,-0.4673,0
2026-06-21T18:02:47.024670+00:00,base,WETH,0.5663,quickswap,uniswap,384792,1,16,0,-0.4853,0
2026-06-21T18:02:47.024670+00:00,base,CBETH,0.4428,hydrex,alien-base,254885,0,16,0,-1.5956,0
2026-06-21T18:04:29.197953+00:00,base,AERO,1.0923,aerodrome,uniswap,359837,1,15,1,0.3579,0
2026-06-21T18:06:11.906018+00:00,base,WEETH,0.3758,aerodrome,aerodrome,361260,0,14,0,-1.233,0
2026-06-21T18:25:37.508953+00:00,solana,JUP,0.4138,meteora,meteora,556650,1,8,0,-0.8054,0
2026-06-21T18:48:24.554598+00:00,solana,JUP,0.4127,meteora,orca,296954,1,2,0,-1.8047,0
2026-06-21T18:18:59.303483+00:00,base,CBBTC,0.9548,uniswap,aerodrome,706056,1,14,0,-0.1063,0
2026-06-21T18:38:48.680017+00:00,sui,USDC,0.3358,turbos-finance,cetus,262666,0,14,0,-0.8494,0
2026-06-21T18:40:24.129441+00:00,solana,SOL,0.6236,raydium,raydium,572947,1,14,0,-0.1066,0
2026-06-21T18:40:24.129441+00:00,solana,TRIPLET,0.6186,pumpswap,meteora,340034,1,14,3,0.1171,1
